index,prediction
93667,16.624344
93668,14.441294
93669,12.893214
93670,17.581507
93671,18.548405
93672,18.907614
93673,22.563866
93674,22.515211
93675,21.620934
93676,21.405148
93677,21.814545
93678,21.555988
93679,22.09334
93680,21.98734
93681,19.236298
93682,17.656734
93683,15.399683
93684,13.26367
93685,10.499199
93686,8.75173
93687,6.341381
93688,3.9131181
93689,2.811949
93690,2.150056
93691,0.4852985
93692,0.31275648
93693,0.036690176
93694,0.023305207
93695,0.07331312
93696,0.09726679
93697,0.22188705
93698,0.24520004
93699,0.11946809
93700,0.06375578
93701,0.05172068
93702,0.05172068
93703,0.052413076
93704,0.05344072
93705,0.01812014
93706,0.01812014
93707,0.025366962
93708,0.025366962
93709,0.025366962
93710,0.024222791
93711,0.024222791
93712,0.0039141774
93713,0.0039141774
93714,0.0039141774
93715,0.0039141774
93716,0.0039141774
93717,0.0039141774
93718,0.0035273135
93719,0.0035273135
93720,0.0035273135
93721,0.0035273135
93722,0.0034613907
93723,0.0033962429
93724,-0.000111460686
93725,-0.0016520023
93726,0.015291274
93727,0.02299577
93728,0.0090864
93729,0.0090864
93730,0.16759908
93731,0.16759908
93732,0.16759908
93733,0.16759908
93734,0.16759908
93735,0.0090864
93736,0.0090864
93737,0.0090864
93738,0.016019613
93739,0.016019613
93740,-0.00209558
93741,-0.00209558
93742,-0.00209558
93743,-0.0022009015
93744,-0.022470474
93745,0.01644805
93746,0.35679302
93747,1.7378188
93748,3.8131745
93749,7.6858873
93750,7.5615277
93751,10.368216
93752,14.535491
93753,18.728348
93754,21.352165
93755,20.501143
93756,20.639704
93757,20.879263
93758,21.177046
93759,21.814466
93760,21.937399
93761,19.09048
93762,19.053833
93763,20.09209
93764,20.121351
93765,20.00376
93766,19.677137
93767,18.881678
93768,19.361357
93769,19.675755
93770,19.692167
93771,19.703709
93772,21.835243
93773,21.939999
93774,22.344957
93775,22.548733
93776,22.66068
93777,23.1353
93778,21.075869
93779,21.06429
93780,20.977577
93781,18.433891
93782,10.761376
93783,7.5246067
93784,4.786955
93785,1.266867
93786,0.15698811
93787,-0.007292092
93788,-0.017585397
93789,-0.03361398
93790,0.017093807
93791,0.05384904
93792,0.017093807
93793,-0.005195856
93794,-0.0024834275
93795,-0.00034856796
93796,-0.011885762
93797,0.00599128
93798,0.006958246
93799,0.018116206
93800,0.04598695
93801,0.0034846663
93802,0.0034846663
93803,0.011241496
93804,0.011241496
93805,0.009761721
93806,0.0046565533
93807,-0.00037169456
93808,0.009761721
93809,0.0046565533
93810,0.0046565533
93811,-0.00037169456
93812,-0.00037169456
93813,-0.00037169456
93814,-0.00037169456
93815,-0.010480881
93816,-0.00037169456
93817,0.0046565533
93818,0.0046565533
93819,0.011241496
93820,0.011241496
93821,0.0034846663
93822,0.037228525
93823,0.002708137
93824,0.003185898
93825,0.017747372
93826,-0.0036070943
93827,0.006254494
93828,0.006254494
93829,0.006254494
93830,0.006599486
93831,-0.0036070943
93832,-0.0036070943
93833,-0.0024971962
93834,-0.0024971962
93835,-0.0024971962
93836,0.039376825
93837,0.040414304
93838,0.043888748
93839,0.025587142
93840,0.025587142
93841,0.09169519
93842,0.5777129
93843,3.7887194
93844,7.7079487
93845,9.063597
93846,13.571044
93847,18.731085
93848,21.035147
93849,22.008627
93850,22.093632
93851,22.42982
93852,21.2668
93853,22.67587
93854,22.625008
93855,22.685144
93856,22.760563
93857,22.332228
93858,22.143497
93859,21.857529
93860,18.28203
93861,21.185373
93862,21.234041
93863,21.106361
93864,21.781794
93865,21.789154
93866,21.949518
93867,21.94768
93868,21.910456
93869,22.007446
93870,22.0837
93871,21.97679
93872,21.305483
93873,20.615328
93874,20.599167
93875,20.550465
93876,18.17645
93877,15.824056
93878,10.671383
93879,6.4575644
93880,3.5080252
93881,1.4163494
93882,0.14794502
93883,-0.01971072
93884,-0.029028177
93885,-0.026999533
93886,-0.034907162
93887,-0.034907162
93888,-0.035387635
93889,-0.0013993979
93890,-0.11210865
93891,0.022007674
93892,0.031824023
93893,0.017590374
93894,0.01869005
93895,-0.010845661
93896,-0.0024971962
93897,0.0054775476
93898,0.017392129
93899,0.0070507526
93900,0.0070507526
93901,0.0070507526
93902,0.0070507526
93903,0.0070507526
93904,0.0012478828
93905,0.00044110417
93906,-0.010535121
93907,-0.0028260946
93908,0.027490288
93909,0.018738478
93910,-0.015767753
93911,-0.00042325258
93912,-0.028841794
93913,0.018738478
93914,0.018738478
93915,0.027490288
93916,0.008497208
93917,-0.0025539398
93918,0.0042097867
93919,0.0049601197
93920,0.0046720207
93921,-0.005273938
93922,-0.025690377
93923,0.00017538667
93924,0.0017568767
93925,0.031389564
93926,0.002566278
93927,0.004076183
93928,0.004076183
93929,0.004076183
93930,0.004076183
93931,0.004076183
93932,0.004076183
93933,0.004076183
93934,0.004076183
93935,0.004076183
93936,0.004076183
93937,0.14091235
93938,0.505244
93939,3.4807518
93940,5.6543455
93941,10.400657
93942,14.538138
93943,15.535931
93944,14.665332
93945,14.473397
93946,16.121803
93947,16.59106
93948,19.103233
93949,22.744703
93950,22.542831
93951,22.761816
93952,20.996845
93953,19.231876
93954,21.635798
93955,22.54944
93956,22.497372
93957,22.446411
93958,21.733978
93959,21.83525
93960,21.951176
93961,22.29229
93962,22.34736
93963,22.593157
93964,22.845713
93965,22.934261
93966,22.853828
93967,22.822906
93968,23.051165
93969,23.685032
93970,23.923988
93971,23.54456
93972,22.242071
93973,18.381065
93974,11.361584
93975,6.826701
93976,3.593505
93977,1.3011243
93978,0.13325414
93979,0.062309325
93980,0.00033450127
93981,-0.03502828
93982,-0.036111414
93983,-0.027590454
93984,-0.061644316
93985,-0.009231985
93986,-0.005553663
93987,0.01843509
93988,0.02415812
93989,0.002774924
93990,-0.0065933466
93991,0.00020465255
93992,0.006785512
93993,0.0017568767
93994,0.0041615963
93995,0.004076183
93996,0.004076183
93997,0.004076183
93998,0.004076183
93999,0.004076183
94000,-0.015584469
94001,-0.018418372
94002,-0.018418372
94003,-0.018898785
94004,-0.018898785
94005,-0.018898785
94006,-0.019246578
94007,-0.021118462
94008,-0.021118462
94009,-0.021118462
94010,-0.021118462
94011,-0.021118462
94012,-0.022668004
94013,-0.00703156
94014,-0.00703156
94015,-0.00703156
94016,-0.00703156
94017,-0.00703156
94018,-0.00703156
94019,-0.00703156
94020,-0.00934267
94021,-0.0074707866
94022,-0.0074707866
94023,-0.002471745
94024,0.0070517957
94025,-0.00281924
94026,0.015244395
94027,0.0087291
94028,0.008342236
94029,0.008342236
94030,0.008342236
94031,0.008342236
94032,0.008342236
94033,0.32749256
94034,0.87742686
94035,4.106418
94036,7.4517374
94037,11.44464
94038,12.248522
94039,14.704133
94040,16.969007
94041,17.811222
94042,20.075901
94043,20.664307
94044,20.589071
94045,16.398106
94046,17.849918
94047,19.22167
94048,17.96207
94049,19.87986
94050,18.408007
94051,19.069
94052,19.46986
94053,19.857855
94054,20.844814
94055,20.747965
94056,20.716583
94057,19.743233
94058,20.961926
94059,18.308252
94060,14.905757
94061,17.627369
94062,15.159353
94063,16.501688
94064,15.783975
94065,18.36059
94066,16.176792
94067,15.422215
94068,11.41528
94069,10.276695
94070,7.1785445
94071,8.025939
94072,4.6893764
94073,1.1551425
94074,1.1906648
94075,0.0051425397
94076,0.0051425397
94077,0.004755676
94078,0.00497666
94079,0.0048669577
94080,0.0048669577
94081,0.0055422187
94082,0.005221963
94083,0.0048669577
94084,0.0049107373
94085,0.004430294
94086,0.00420931
94087,0.00420931
94088,0.003861487
94089,0.003861487
94090,0.003861487
94091,0.003861487
94092,0.003861487
94093,0.0053704083
94094,0.0053704083
94095,0.005252093
94096,-0.0033729672
94097,0.0021770597
94098,0.0018574893
94099,0.0013595521
94100,0.0067890286
94101,0.004076183
94102,0.004076183
94103,0.004076183
94104,0.004076183
94105,0.004076183
94106,0.004076183
94107,0.004076183
94108,0.004076183
94109,0.004076183
94110,0.004076183
94111,0.004076183
94112,0.004076183
94113,0.004076183
94114,0.004076183
94115,0.004076183
94116,0.004076183
94117,0.004076183
94118,0.004076183
94119,0.003689319
94120,0.003689319
94121,0.0058934093
94122,0.0058274865
94123,0.0058274865
94124,0.0058274865
94125,0.0058274865
94126,0.0058274865
94127,0.0058274865
94128,0.0058274865
94129,0.12526578
94130,0.88966787
94131,2.183362
94132,5.2816224
94133,8.784088
94134,11.102378
94135,14.187926
94136,17.294405
94137,19.210346
94138,20.256481
94139,20.962826
94140,20.205887
94141,19.11666
94142,19.843748
94143,20.447664
94144,22.13839
94145,22.675066
94146,19.934668
94147,19.44282
94148,21.592783
94149,22.526974
94150,22.184807
94151,22.281755
94152,22.281755
94153,22.218576
94154,22.311632
94155,22.13747
94156,22.07311
94157,21.692478
94158,21.98294
94159,22.169481
94160,22.00289
94161,23.017786
94162,23.18125
94163,22.281456
94164,18.18555
94165,17.566479
94166,15.188106
94167,9.26645
94168,6.1313467
94169,2.2034721
94170,1.2284834
94171,-0.0002116561
94172,0.0055172145
94173,0.012597412
94174,0.010583848
94175,0.013002902
94176,-0.013631403
94177,0.061687946
94178,0.05480987
94179,0.016230345
94180,-0.0020772815
94181,0.011316955
94182,-0.026769876
94183,0.004586369
94184,0.0042123795
94185,0.0042123795
94186,0.009227037
94187,0.010735959
94188,0.005718291
94189,0.008431137
94190,-0.003879249
94191,0.012417823
94192,0.010119706
94193,0.0084910095
94194,0.0084910095
94195,0.0084910095
94196,0.0052203536
94197,0.0052203536
94198,0.0052203536
94199,0.004076183
94200,0.004076183
94201,0.004076183
94202,0.004076183
94203,0.004076183
94204,0.004076183
94205,0.004076183
94206,0.004076183
94207,0.004076183
94208,0.004076183
94209,0.004076183
94210,0.004076183
94211,0.004076183
94212,0.004076183
94213,0.004076183
94214,0.004076183
94215,0.004076183
94216,0.004076183
94217,0.004076183
94218,0.004076183
94219,0.004076183
94220,0.004076183
94221,0.004076183
94222,0.004076183
94223,0.004076183
94224,0.004076183
94225,0.15066642
94226,1.2905763
94227,3.232344
94228,7.7190523
94229,10.812626
94230,14.20889
94231,14.062928
94232,14.64735
94233,16.361744
94234,19.302748
94235,17.859314
94236,21.86113
94237,22.519419
94238,22.964466
94239,22.874928
94240,22.736353
94241,22.670135
94242,21.288414
94243,21.278406
94244,22.789513
94245,22.741022
94246,22.679264
94247,22.233995
94248,22.68918
94249,22.68371
94250,22.652555
94251,22.73367
94252,22.809137
94253,22.791111
94254,23.097054
94255,21.123074
94256,19.933779
94257,20.650866
94258,20.614733
94259,21.174906
94260,21.243
94261,19.357664
94262,15.196063
94263,7.159171
94264,7.8028874
94265,3.979028
94266,1.178927
94267,0.009142995
94268,0.01074326
94269,0.023153126
94270,0.011555105
94271,0.000682652
94272,-0.0022351742
94273,0.015871823
94274,-0.0021207929
94275,0.004076183
94276,0.004076183
94277,0.004076183
94278,0.004076183
94279,0.004076183
94280,0.004076183
94281,0.004076183
94282,0.004076183
94283,0.004076183
94284,0.004076183
94285,0.004076183
94286,0.004076183
94287,0.004076183
94288,0.004076183
94289,0.004076183
94290,0.004076183
94291,0.004076183
94292,0.004076183
94293,0.004076183
94294,0.004076183
94295,0.004076183
94296,0.004076183
94297,0.004076183
94298,0.004076183
94299,0.004076183
94300,0.004076183
94301,0.0052203536
94302,0.0052203536
94303,0.0084910095
94304,0.0084910095
94305,0.0084910095
94306,0.0106951
94307,0.010308236
94308,0.011936933
94309,0.011936933
94310,0.009851158
94311,0.009851158
94312,0.009851158
94313,0.009851158
94314,0.008342236
94315,0.009851158
94316,0.008342236
94317,0.008342236
94318,0.008342236
94319,0.008342236
94320,0.009851158
94321,0.14714989
94322,1.219871
94323,2.3568888
94324,7.16274
94325,9.360589
94326,11.284293
94327,12.722792
94328,13.935672
94329,15.454606
94330,18.635548
94331,22.0552
94332,21.537535
94333,22.689604
94334,22.66986
94335,23.056946
94336,22.895418
94337,22.819998
94338,22.561386
94339,22.745855
94340,22.317955
94341,22.179987
94342,22.031439
94343,22.0256
94344,22.0256
94345,22.06142
94346,22.07097
94347,22.163172
94348,22.25442
94349,22.243536
94350,21.950323
94351,22.07338
94352,22.21691
94353,21.781115
94354,20.046623
94355,19.319618
94356,20.752575
94357,21.420576
94358,16.94866
94359,11.81542
94360,8.350441
94361,3.799937
94362,1.4351048
94363,-0.013790548
94364,-0.011063695
94365,0.00957486
94366,0.008814514
94367,0.007607341
94368,0.0087291
94369,0.0087291
94370,0.0087291
94371,0.010238022
94372,0.0052203536
94373,0.0052203536
94374,0.004076183
94375,0.004076183
94376,0.004076183
94377,0.004076183
94378,0.006874442
94379,0.0051624477
94380,0.0051624477
94381,0.010273814
94382,0.020431966
94383,0.006733328
94384,0.0001449883
94385,0.0100905895
94386,-0.000567019
94387,0.009444326
94388,0.02397111
94389,0.023943126
94390,0.05048731
94391,0.006251812
94392,0.006090343
94393,0.006090343
94394,0.006090343
94395,0.018333405
94396,0.018333405
94397,0.01751998
94398,0.01751998
94399,0.0052769184
94400,0.0052769184
94401,0.0052769184
94402,0.0042644143
94403,0.0042644143
94404,0.0042644143
94405,0.0042644143
94406,0.0042644143
94407,0.0042644143
94408,0.0042644143
94409,0.0042644143
94410,0.0042644143
94411,0.0042644143
94412,0.0042644143
94413,0.0042644143
94414,0.0042644143
94415,0.0042644143
94416,0.0042644143
94417,0.19710508
94418,1.2270784
94419,3.0758302
94420,7.91896
94421,10.549844
94422,13.237252
94423,14.644422
94424,17.318262
94425,17.728369
94426,18.463314
94427,21.147951
94428,21.296915
94429,21.18329
94430,21.47668
94431,21.27619
94432,21.25985
94433,21.341501
94434,21.156168
94435,21.020609
94436,21.270538
94437,21.303324
94438,21.19602
94439,21.225407
94440,21.044487
94441,20.675772
94442,19.85877
94443,19.864038
94444,20.660557
94445,21.077873
94446,21.671999
94447,21.918188
94448,21.080326
94449,20.507814
94450,19.630566
94451,19.076818
94452,19.847023
94453,17.044958
94454,16.943985
94455,12.147424
94456,7.853769
94457,3.9128368
94458,1.5091801
94459,0.06929746
94460,-0.00396049
94461,-0.024380207
94462,-0.020337522
94463,-0.018700302
94464,-0.012941539
94465,0.009246469
94466,0.0054584444
94467,0.0054584444
94468,0.005823195
94469,0.004076183
94470,0.004076183
94471,0.004076183
94472,0.004076183
94473,0.004076183
94474,0.004076183
94475,0.004076183
94476,0.004076183
94477,0.004076183
94478,0.004076183
94479,0.003689319
94480,0.004076183
94481,0.004076183
94482,0.004076183
94483,0.004076183
94484,0.004076183
94485,0.004076183
94486,0.004076183
94487,0.004076183
94488,0.004076183
94489,0.004076183
94490,0.004076183
94491,0.004076183
94492,0.004076183
94493,0.005526632
94494,0.0065145493
94495,0.0067355335
94496,0.0067355335
94497,0.0067355335
94498,0.0067355335
94499,0.0057230294
94500,0.0057230294
94501,0.0057230294
94502,0.0057230294
94503,0.0057230294
94504,0.0073681474
94505,0.0073681474
94506,0.0073681474
94507,0.0073681474
94508,0.0057551265
94509,0.005542189
94510,0.005542189
94511,0.005542189
94512,0.0070376396
94513,0.35302338
94514,1.2808623
94515,3.9512432
94516,8.183121
94517,14.51294
94518,15.987171
94519,17.849241
94520,18.30688
94521,14.923735
94522,21.211704
94523,20.327566
94524,20.418144
94525,20.83778
94526,21.274368
94527,21.25284
94528,21.393778
94529,21.205238
94530,21.005919
94531,19.98143
94532,20.291006
94533,19.810354
94534,19.504337
94535,18.093147
94536,18.103956
94537,18.32321
94538,18.851768
94539,17.861595
94540,18.077007
94541,17.626877
94542,18.93593
94543,18.798119
94544,16.957779
94545,15.505495
94546,16.546494
94547,12.34836
94548,14.278213
94549,14.038396
94550,14.463178
94551,10.720626
94552,6.9635763
94553,2.8333821
94554,1.2235479
94555,0.016680688
94556,0.012332797
94557,0.009302795
94558,0.009778351
94559,0.009778351
94560,0.008585811
94561,0.024804711
94562,0.023197472
94563,0.026583582
94564,0.024746716
94565,0.025957733
94566,0.022571623
94567,-0.051402688
94568,0.008911043
94569,0.008911043
94570,0.0085632205
94571,0.0085632205
94572,0.0085632205
94573,0.0052925646
94574,0.0052925646
94575,0.0052925646
94576,0.0037792325
94577,0.0037792325
94578,0.0037792325
94579,0.0037792325
94580,0.0037792325
94581,0.0037792325
94582,0.0037792325
94583,0.0037792325
94584,0.0037792325
94585,0.0038878322
94586,0.0038878322
94587,0.0058879554
94588,0.0059205294
94589,0.0039199293
94590,0.003598392
94591,0.003598392
94592,0.003598392
94593,0.003598392
94594,0.003598392
94595,0.003598392
94596,0.003598392
94597,0.003598392
94598,0.003598392
94599,0.003598392
94600,0.003598392
94601,0.003598392
94602,0.003598392
94603,0.003598392
94604,0.003598392
94605,0.003598392
94606,0.003598392
94607,0.003598392
94608,0.003598392
94609,0.33380032
94610,0.9683428
94611,3.83225
94612,6.807922
94613,9.866477
94614,13.773019
94615,14.5240755
94616,16.382496
94617,17.736973
94618,18.752205
94619,19.920246
94620,19.587494
94621,20.871014
94622,20.9683
94623,21.320074
94624,20.752916
94625,20.751179
94626,18.959364
94627,17.25887
94628,17.123962
94629,16.462837
94630,16.838545
94631,16.822662
94632,16.803581
94633,16.621513
94634,16.374577
94635,16.495655
94636,16.14571
94637,17.680685
94638,17.485756
94639,20.900202
94640,20.6825
94641,17.583326
94642,17.234291
94643,12.805368
94644,14.52017
94645,12.966519
94646,14.107641
94647,9.016478
94648,4.6460767
94649,2.4286938
94650,1.0862427
94651,-9.685755e-05
94652,0.0149638355
94653,0.011763394
94654,-0.0023779273
94655,0.004717022
94656,0.015685797
94657,0.009170502
94658,0.009170502
94659,0.009170502
94660,0.009170502
94661,0.009170502
94662,0.002105385
94663,0.02652958
94664,0.009808481
94665,0.011608869
94666,0.008338213
94667,0.008338213
94668,0.007194042
94669,0.00708434
94670,0.007019192
94671,0.007019192
94672,0.012561262
94673,0.0055146217
94674,0.010315955
94675,0.011608869
94676,0.011608869
94677,0.008338213
94678,0.007194042
94679,0.00708434
94680,0.00708434
94681,0.007019192
94682,0.007019192
94683,0.007019192
94684,0.012098491
94685,0.008211911
94686,0.008211911
94687,0.009338677
94688,0.20146737
94689,0.19964367
94690,0.19718611
94691,0.19718611
94692,0.19718611
94693,0.19718611
94694,0.15113163
94695,0.15366587
94696,0.15366587
94697,0.15143907
94698,0.12131715
94699,0.12131715
94700,0.12131715
94701,0.12131715
94702,0.12131715
94703,0.12131715
94704,0.12131715
94705,1.2047634
94706,0.71809196
94707,2.3077426
94708,3.4609988
94709,7.8803744
94710,8.899205
94711,10.643297
94712,10.58991
94713,10.4565325
94714,11.714949
94715,11.45245
94716,17.298988
94717,19.474796
94718,20.551949
94719,18.57546
94720,19.04446
94721,17.516195
94722,16.185873
94723,16.490826
94724,18.084707
94725,18.594774
94726,16.935904
94727,15.683483
94728,16.117107
94729,16.053852
94730,16.718895
94731,17.206055
94732,15.582394
94733,15.622522
94734,15.192561
94735,14.334171
94736,15.147778
94737,13.958853
94738,17.811815
94739,18.16738
94740,16.112495
94741,10.61507
94742,10.875279
94743,6.8227363
94744,4.266622
94745,2.9150033
94746,0.8845823
94747,0.053266555
94748,0.053266555
94749,0.057213575
94750,0.06496954
94751,0.061516345
94752,0.04540655
94753,0.05431965
94754,0.026147544
94755,0.01963225
94756,0.01963225
94757,0.017870516
94758,0.0134418905
94759,0.01331082
94760,0.01331082
94761,0.01331082
94762,0.01331082
94763,0.01331082
94764,0.01331082
94765,0.01331082
94766,0.01331082
94767,0.01331082
94768,0.0134418905
94769,0.013375968
94770,0.013375968
94771,0.013375968
94772,0.013375968
94773,0.013375968
94774,0.121007085
94775,0.121007085
94776,0.121007085
94777,0.12062022
94778,0.13648602
94779,0.13648602
94780,0.030737221
94781,0.030737221
94782,0.030737221
94783,0.03049776
94784,0.03049776
94785,0.03270185
94786,0.03270185
94787,0.03270185
94788,0.03294131
94789,0.03294131
94790,0.03294131
94791,0.03294131
94792,0.03294131
94793,0.03294131
94794,0.03294131
94795,0.03294131
94796,0.03294131
94797,0.03294131
94798,0.03294131
94799,0.03294131
94800,0.08956924
94801,0.28094238
94802,1.2442253
94803,3.2031758
94804,6.7526655
94805,9.967933
94806,12.995157
94807,12.064025
94808,10.267238
94809,11.4281845
94810,8.060135
94811,12.848654
94812,9.172569
94813,8.200034
94814,12.886845
94815,13.694799
94816,13.344532
94817,17.424984
94818,19.146053
94819,18.275873
94820,21.722595
94821,22.60038
94822,22.683409
94823,22.776163
94824,22.776163
94825,22.776163
94826,22.68887
94827,22.702524
94828,22.685036
94829,22.6315
94830,22.686165
94831,22.702372
94832,21.952452
94833,23.195993
94834,21.370918
94835,21.26119
94836,21.116287
94837,15.725379
94838,12.409989
94839,11.92743
94840,4.644584
94841,0.95878565
94842,0.44306913
94843,0.010266721
94844,0.008814514
94845,0.0087291
94846,0.0087291
94847,0.015244395
94848,0.0087291
94849,0.0087291
94850,0.0087291
94851,0.010238022
94852,0.0084910095
94853,0.0084910095
94854,0.0084910095
94855,0.0052203536
94856,0.0052203536
94857,0.004076183
94858,0.004076183
94859,0.004076183
94860,0.004076183
94861,0.004076183
94862,0.004076183
94863,0.003689319
94864,0.042035908
94865,0.01331082
94866,0.01331082
94867,0.11905962
94868,0.11905962
94869,0.12070474
94870,0.11887878
94871,0.11887878
94872,0.11887878
94873,0.11887878
94874,0.11887878
94875,0.11887878
94876,0.11887878
94877,0.11887878
94878,0.11887878
94879,0.11887878
94880,0.11887878
94881,0.11887878
94882,0.11887878
94883,0.11887878
94884,0.11887878
94885,0.11887878
94886,0.11887878
94887,0.11887878
94888,0.11887878
94889,0.11887878
94890,0.11887878
94891,0.11887878
94892,0.11887878
94893,0.11863932
94894,0.11863932
94895,0.12209314
94896,0.12209314
94897,0.38135803
94898,0.4842075
94899,1.172718
94900,3.057213
94901,6.119223
94902,9.076483
94903,11.651254
94904,12.06523
94905,11.494899
94906,10.168639
94907,11.256718
94908,15.386951
94909,19.892984
94910,21.209126
94911,20.216307
94912,19.296993
94913,19.027678
94914,18.659641
94915,19.4891
94916,20.09343
94917,20.02436
94918,14.260392
94919,15.264764
94920,15.362262
94921,15.311694
94922,13.714995
94923,20.085657
94924,21.106426
94925,20.871979
94926,20.078941
94927,20.110785
94928,20.298784
94929,18.661684
94930,19.198597
94931,20.996103
94932,20.822794
94933,18.876131
94934,16.597221
94935,10.153204
94936,7.3843303
94937,4.5041986
94938,1.6650916
94939,0.0051425397
94940,0.0051425397
94941,0.0039274096
94942,0.0036233962
94943,0.0035582483
94944,0.0035582483
94945,0.0035582483
94946,0.0035582483
94947,0.0035582483
94948,0.0035582483
94949,0.0035582483
94950,0.0035582483
94951,0.0035582483
94952,0.0052033663
94953,0.0052033663
94954,0.0052033663
94955,0.0052033663
94956,0.0052033663
94957,0.0052033663
94958,0.0052033663
94959,0.0052033663
94960,0.0035582483
94961,0.0035582483
94962,0.0035582483
94963,0.0035582483
94964,0.0035582483
94965,0.0035582483
94966,0.0035582483
94967,0.0035582483
94968,0.0035582483
94969,0.0035582483
94970,0.0035582483
94971,0.0035582483
94972,0.0052033663
94973,0.0033774078
94974,0.0033774078
94975,0.0033774078
94976,0.0033774078
94977,0.0033774078
94978,0.0033774078
94979,0.0033774078
94980,0.0033774078
94981,0.0033774078
94982,0.0033774078
94983,0.0033774078
94984,0.0031379461
94985,0.0031379461
94986,0.003023237
94987,0.003023237
94988,0.0052273273
94989,0.0052273273
94990,0.0052273273
94991,0.0052273273
94992,0.036029518
94993,0.3329488
94994,1.2632279
94995,5.841098
94996,9.302296
94997,11.75702
94998,15.230443
94999,17.147642
95000,18.40105
95001,18.360249
95002,16.702614
95003,19.94662
95004,17.338638
95005,15.535402
95006,18.333193
95007,19.679031
95008,18.961563
95009,20.896471
95010,22.712662
95011,22.806221
95012,22.59999
95013,22.332003
95014,22.237291
95015,22.222956
95016,22.046623
95017,22.341822
95018,22.379164
95019,22.784544
95020,22.488722
95021,22.692272
95022,22.843319
95023,22.517216
95024,22.590828
95025,21.85377
95026,20.643078
95027,22.277166
95028,21.680733
95029,12.8051605
95030,12.02096
95031,6.641901
95032,7.4756513
95033,4.187359
95034,0.845058
95035,0.0045808256
95036,0.0040555894
95037,0.0053052604
95038,0.0035582483
95039,0.0035582483
95040,0.0035582483
95041,0.0035582483
95042,0.0037792325
95043,0.006217599
95044,0.006217599
95045,0.0063261986
95046,0.011954159
95047,-0.007493973
95048,0.005132854
95049,0.0050242543
95050,0.0050242543
95051,0.0050242543
95052,0.0050242543
95053,0.0050242543
95054,0.0050242543
95055,0.00480327
95056,0.0035582483
95057,0.0035582483
95058,0.0035582483
95059,0.0035582483
95060,0.0035582483
95061,0.0035582483
95062,0.0035582483
95063,0.0035582483
95064,0.0035582483
95065,0.0035582483
95066,0.0035582483
95067,0.0035582483
95068,0.0035582483
95069,0.0035582483
95070,0.0036233962
95071,0.004767567
95072,0.0081041455
95073,0.0081041455
95074,0.010308236
95075,0.010308236
95076,0.010308236
95077,0.010308236
95078,0.010308236
95079,0.0081041455
95080,0.0081041455
95081,0.0081041455
95082,0.0081041455
95083,0.0081041455
95084,0.0081041455
95085,0.0081041455
95086,0.008038223
95087,0.008038223
95088,0.14943093
95089,0.59348726
95090,2.483076
95091,2.8041813
95092,4.8942676
95093,9.426062
95094,9.873296
95095,12.381991
95096,13.166626
95097,14.115672
95098,21.18321
95099,20.02167
95100,18.42675
95101,16.11951
95102,13.867824
95103,13.574591
95104,12.747039
95105,13.10942
95106,13.991406
95107,18.032257
95108,19.029572
95109,19.687899
95110,19.52176
95111,19.561628
95112,19.937553
95113,19.879318
95114,19.479156
95115,19.126602
95116,19.117338
95117,19.509947
95118,21.972977
95119,22.290922
95120,22.626091
95121,22.755867
95122,23.344824
95123,23.246992
95124,22.806927
95125,18.405027
95126,18.144218
95127,12.523231
95128,8.179145
95129,4.8599844
95130,1.3903339
95131,0.1328181
95132,0.025561273
95133,0.025250852
95134,0.013486892
95135,-0.023928821
95136,-0.023928821
95137,-0.024146378
95138,-0.006157279
95139,-0.004626572
95140,-0.012707412
95141,-0.0006918907
95142,0.0010561347
95143,0.004353881
95144,-0.0132213235
95145,0.017126888
95146,0.007181227
95147,0.007181227
95148,0.007181227
95149,-0.021951258
95150,0.0046833158
95151,0.0046833158
95152,0.0034846663
95153,0.0034846663
95154,0.0034846663
95155,0.0034846663
95156,0.0034846663
95157,0.0034846663
95158,0.0051297843
95159,0.0051297843
95160,0.0035167634
95161,0.0033038259
95162,0.002536893
95163,0.0027113855
95164,0.0027113855
95165,0.17285717
95166,0.18731579
95167,0.0028199852
95168,0.0027113855
95169,0.010259211
95170,0.0320085
95171,0.0320085
95172,0.02408126
95173,0.02408126
95174,0.023068756
95175,0.023230225
95176,0.020030826
95177,0.023496687
95178,0.031323314
95179,0.023988008
95180,0.022732943
95181,0.00640586
95182,0.007833898
95183,0.009084344
95184,0.04679057
95185,0.61074334
95186,3.0901942
95187,6.313696
95188,10.999122
95189,15.385058
95190,15.556088
95191,19.336084
95192,19.850399
95193,20.358295
95194,20.629627
95195,20.80784
95196,21.231329
95197,20.996761
95198,20.786127
95199,19.850075
95200,20.702187
95201,20.963959
95202,20.812147
95203,20.854725
95204,20.840076
95205,20.744265
95206,21.07075
95207,21.453302
95208,21.494032
95209,20.835133
95210,20.841825
95211,20.849323
95212,20.727562
95213,20.64049
95214,21.302929
95215,21.64338
95216,21.736298
95217,21.641527
95218,20.449427
95219,21.101294
95220,20.374462
95221,18.199604
95222,15.527364
95223,11.511233
95224,9.366879
95225,5.0589485
95226,1.2988245
95227,0.15424228
95228,0.012195885
95229,0.009557366
95230,0.009557366
95231,0.009557366
95232,0.008988351
95233,0.0054584444
95234,0.0054584444
95235,0.0043142736
95236,0.004076183
95237,0.004076183
95238,0.004076183
95239,0.004076183
95240,0.004076183
95241,0.004076183
95242,0.004076183
95243,0.004076183
95244,0.004076183
