index,prediction
83043,-0.057531953
83044,-0.057531953
83045,-0.06726998
83046,-0.07159424
83047,-0.07159424
83048,-0.07159424
83049,-0.07159424
83050,-0.07159424
83051,-0.07159424
83052,-0.07159424
83053,-0.07159424
83054,-0.07159424
83055,-0.07159424
83056,-0.07035345
83057,-0.06726998
83058,-0.057531953
83059,-0.057531953
83060,-0.07002735
83061,-0.07716775
83062,-0.07716775
83063,-0.07716775
83064,-0.07716775
83065,-0.07716775
83066,0.8126086
83067,1.3159724
83068,2.0988712
83069,4.0563374
83070,5.7575912
83071,9.634474
83072,13.061234
83073,14.853337
83074,17.939371
83075,20.873878
83076,25.297476
83077,25.133913
83078,28.012129
83079,28.902573
83080,29.221622
83081,29.41616
83082,28.46639
83083,29.491209
83084,28.13103
83085,28.439444
83086,27.765732
83087,27.236683
83088,27.97745
83089,28.222027
83090,26.172028
83091,22.819187
83092,25.202414
83093,24.62623
83094,24.44069
83095,21.757551
83096,19.433306
83097,16.935486
83098,15.033705
83099,13.346423
83100,9.989198
83101,7.244241
83102,5.0269694
83103,3.3850377
83104,-0.07743025
83105,-0.077052
83106,-0.0773865
83107,-0.0773865
83108,-0.07735199
83109,-0.08002716
83110,-0.07016629
83111,1.017156
83112,1.8547354
83113,2.4070761
83114,3.5507934
83115,5.796148
83116,8.082773
83117,9.460243
83118,13.854028
83119,15.631931
83120,17.150839
83121,19.301392
83122,22.374966
83123,22.737398
83124,24.084154
83125,24.44677
83126,24.450275
83127,25.246576
83128,25.246576
83129,24.696966
83130,22.900269
83131,22.276873
83132,22.20601
83133,22.219357
83134,22.007687
83135,21.34111
83136,20.11217
83137,19.236795
83138,19.289236
83139,15.718449
83140,12.5426035
83141,11.181397
83142,10.436849
83143,8.721886
83144,7.8840294
83145,7.0944357
83146,5.1198606
83147,4.240735
83148,2.6977584
83149,1.4205979
83150,-0.0064452887
83151,-0.0030784607
83152,-0.0013855696
83153,-0.01534307
83154,-0.044058323
83155,-0.044058323
83156,-0.06423682
83157,-0.06423682
83158,-0.06423682
83159,-0.06423682
83160,-0.06423682
83161,-0.063374996
83162,-0.063374996
83163,0.36743703
83164,0.7231225
83165,1.5030813
83166,2.0886877
83167,3.3510354
83168,5.3993235
83169,6.2283573
83170,7.167827
83171,8.450848
83172,7.47138
83173,7.970248
83174,11.0294075
83175,11.382589
83176,13.234446
83177,15.679634
83178,16.837427
83179,15.6374235
83180,12.73131
83181,15.558442
83182,16.671776
83183,16.293495
83184,16.282888
83185,16.237358
83186,15.691732
83187,14.467175
83188,16.110224
83189,15.253849
83190,14.665141
83191,13.60056
83192,13.449026
83193,11.505554
83194,10.663595
83195,8.629024
83196,7.990254
83197,6.2824306
83198,5.154279
83199,3.0467064
83200,2.124943
83201,1.3538164
83202,-0.027199686
83203,-0.05591494
83204,-0.05591494
83205,-0.05591494
83206,-0.05591494
83207,-0.05591494
83208,-0.05591494
83209,-0.05591494
83210,-0.05591494
83211,-0.05591494
83212,-0.05591494
83213,-0.05651611
83214,-0.071178734
83215,-0.067745686
83216,-0.067745686
83217,0.007989287
83218,0.015887767
83219,0.01357016
83220,0.01357016
83221,0.011044264
83222,0.0013200343
83223,0.0013200343
83224,-0.077702165
83225,-0.077702165
83226,-0.078389525
83227,-0.07862055
83228,-0.07609469
83229,-0.07609469
83230,-0.07600546
83231,0.2863221
83232,1.5460851
83233,1.7379566
83234,2.1022987
83235,2.7334044
83236,4.3662605
83237,6.772035
83238,10.156864
83239,14.4697275
83240,17.28007
83241,20.011593
83242,22.441086
83243,23.024797
83244,24.6186
83245,24.595745
83246,24.540823
83247,24.624187
83248,23.212713
83249,21.913445
83250,18.950424
83251,18.730373
83252,17.916197
83253,17.916197
83254,17.126862
83255,19.195236
83256,20.291786
83257,19.57886
83258,17.078718
83259,12.71514
83260,14.168215
83261,13.277811
83262,8.852267
83263,9.438809
83264,8.499273
83265,7.023372
83266,5.1391697
83267,4.672909
83268,2.8945227
83269,1.8484577
83270,0.05578369
83271,0.06628394
83272,-0.07587868
83273,-0.075508595
83274,-0.06716454
83275,-0.064062
83276,-0.064062
83277,-0.064062
83278,-0.064062
83279,-0.064062
83280,-0.064062
83281,-0.064570546
83282,-0.06485915
83283,-0.06355536
83284,-0.06355536
83285,-0.07523161
83286,-0.07523161
83287,-0.07523161
83288,-0.07523161
83289,-0.07523161
83290,-0.07523161
83291,-0.07523161
83292,-0.07523161
83293,-0.07523161
83294,-0.07485336
83295,-0.06576347
83296,-0.07485336
83297,-0.07485336
83298,-0.07485336
83299,-0.07485336
83300,-0.07485336
83301,-0.07485336
83302,-0.07485336
83303,-0.07485336
83304,-0.07485336
83305,-0.07485336
83306,0.31921667
83307,0.6172575
83308,1.305222
83309,2.159119
83310,2.8608894
83311,3.2577596
83312,5.092087
83313,6.3137918
83314,8.531001
83315,9.605115
83316,15.71837
83317,14.858266
83318,12.687089
83319,14.003102
83320,16.599825
83321,21.329628
83322,20.96967
83323,19.886658
83324,20.409285
83325,19.952076
83326,19.952076
83327,18.515121
83328,19.215338
83329,19.342083
83330,19.359402
83331,18.947903
83332,19.605606
83333,19.300085
83334,18.963856
83335,17.086039
83336,15.168236
83337,14.470693
83338,11.972181
83339,11.260444
83340,8.319077
83341,6.669065
83342,3.1252787
83343,2.5720842
83344,1.3502092
83345,-0.044058323
83346,-0.044058323
83347,-0.046737015
83348,-0.046358764
83349,-0.046358764
83350,-0.046358764
83351,-0.046358764
83352,-0.046358764
83353,-0.046358764
83354,-0.049355984
83355,-0.059202135
83356,-0.059803307
83357,-0.059803307
83358,-0.060332835
83359,-0.06571317
83360,-0.06571317
83361,-0.06571317
83362,-0.06571317
83363,-0.06571317
83364,-0.061941087
83365,-0.08388066
83366,-0.08388066
83367,-0.08388066
83368,-0.08388066
83369,-0.08354616
83370,-0.08354616
83371,-0.08354616
83372,-0.08354616
83373,-0.08363539
83374,-0.08363539
83375,-0.08371633
83376,-0.082797945
83377,-0.082457185
83378,-0.082457185
83379,-0.0666157
83380,-0.07515359
83381,-0.062996745
83382,-0.062996745
83383,-0.062996745
83384,-0.062996745
83385,-0.06290364
83386,-0.06290364
83387,-0.06290364
83388,-0.06290364
83389,-0.06290364
83390,-0.06290364
83391,-0.056625485
83392,-0.06157881
83393,-0.061709106
83394,-0.06196469
83395,-0.060816467
83396,-0.059054613
83397,-0.027362049
83398,-0.027362049
83399,0.91194654
83400,1.2671115
83401,2.1282399
83402,2.506774
83403,3.067141
83404,4.5598993
83405,6.3767047
83406,8.59846
83407,9.835086
83408,9.11768
83409,8.298793
83410,7.9980183
83411,8.872999
83412,10.032651
83413,10.874678
83414,11.064531
83415,10.545382
83416,10.545382
83417,10.836204
83418,10.889826
83419,10.719053
83420,10.719053
83421,10.719053
83422,10.719053
83423,10.719053
83424,10.719053
83425,10.719053
83426,11.288636
83427,14.420205
83428,14.420205
83429,14.386966
83430,13.94066
83431,12.175005
83432,9.370431
83433,6.0614786
83434,4.6996384
83435,4.1797113
83436,2.4252763
83437,-0.112944126
83438,-0.11520213
83439,-0.11520213
83440,-0.11655283
83441,-0.11655283
83442,-0.11655283
83443,-0.11655283
83444,-0.12822908
83445,-0.12822908
83446,-0.12822908
83447,-0.12822908
83448,-0.12822908
83449,-0.12822908
83450,-0.12822908
83451,-0.12822908
83452,-0.12822908
83453,-0.12822908
83454,-0.12822908
83455,-0.12822908
83456,-0.12822908
83457,-0.12822908
83458,-0.11655283
83459,-0.11655283
83460,-0.048281074
83461,-0.04802543
83462,-0.04805994
83463,-0.04772544
83464,-0.04738468
83465,-0.04738468
83466,-0.04738468
83467,-0.04738468
83468,-0.048303068
83469,-0.048222125
83470,0.07870597
83471,0.8028395
83472,1.5892198
83473,2.644536
83474,4.187259
83475,8.542056
83476,7.614222
83477,12.670456
83478,16.199879
83479,19.120764
83480,23.119156
83481,26.801262
83482,28.88801
83483,31.226885
83484,30.889675
83485,34.026882
83486,33.924877
83487,33.090492
83488,33.28467
83489,32.660652
83490,31.989197
83491,31.693617
83492,31.134523
83493,31.600384
83494,30.61931
83495,28.959831
83496,29.359701
83497,27.986946
83498,26.411165
83499,24.916952
83500,24.19537
83501,20.836744
83502,20.288298
83503,18.384256
83504,13.593887
83505,9.125361
83506,8.246275
83507,3.8914292
83508,2.670503
83509,1.6259536
83510,-0.03970641
83511,-0.031339884
83512,0.031926543
83513,0.022411585
83514,-0.05715245
83515,-0.05678928
83516,-0.05678928
83517,-0.05678928
83518,-0.056317925
83519,0.022644997
83520,0.026954442
83521,-0.04547137
83522,-0.04271245
83523,-0.05165565
83524,-0.055244744
83525,-0.0067074895
83526,-0.025294363
83527,-0.025294363
83528,-0.025294363
83529,-0.025294363
83530,-0.010533333
83531,-0.032274544
83532,0.31696555
83533,-0.021726012
83534,-0.035746396
83535,-0.037492692
83536,-0.044002354
83537,-0.06258923
83538,-0.08038491
83539,-0.07866353
83540,-0.08015162
83541,-0.08015162
83542,-0.08015162
83543,-0.08015162
83544,-0.08015162
83545,-0.08015162
83546,-0.08015162
83547,-0.08015162
83548,-0.08015162
83549,-0.08015162
83550,-0.07731283
83551,-0.039523244
83552,-0.07970953
83553,-0.08087021
83554,-0.082018435
83555,-0.082018435
83556,-0.082018435
83557,-0.082018435
83558,-0.082018435
83559,-0.082018435
83560,-0.07771397
83561,-0.07771397
83562,-0.07771397
83563,-0.07771397
83564,0.3840531
83565,0.8421992
83566,1.4303968
83567,2.8871455
83568,4.606315
83569,6.5854855
83570,9.787613
83571,13.528631
83572,16.560898
83573,19.618502
83574,21.751347
83575,26.742567
83576,29.658875
83577,29.694513
83578,26.396782
83579,26.286245
83580,25.893536
83581,21.958586
83582,22.785126
83583,22.096985
83584,22.095901
83585,21.859695
83586,21.769299
83587,21.160622
83588,21.491934
83589,22.652931
83590,23.43902
83591,23.209047
83592,21.461044
83593,20.316586
83594,20.089865
83595,19.781368
83596,17.707073
83597,14.045163
83598,8.17355
83599,5.468144
83600,5.613166
83601,4.1237545
83602,3.0104432
83603,1.8049349
83604,0.3868772
83605,-0.019738138
83606,-0.039119124
83607,-0.037704766
83608,-0.04903531
83609,-0.048946023
83610,-0.05147648
83611,-0.05147648
83612,-0.05147648
83613,-0.04244095
83614,-0.042871714
83615,-0.03535998
83616,0.21913385
83617,0.45174617
83618,-0.0086093545
83619,-0.014713943
83620,-0.0201329
83621,-0.019702137
83622,-0.019612849
83623,0.5211154
83624,0.2774613
83625,0.14479968
83626,0.15596959
83627,0.15596959
83628,0.15596959
83629,0.18945298
83630,0.30425018
83631,0.21288094
83632,0.20923132
83633,0.28292084
83634,0.15206805
83635,-0.027083099
83636,-0.027083099
83637,-0.026954412
83638,-0.026954412
83639,-0.026954412
83640,-0.063629866
83641,-0.05759245
83642,-0.05574149
83643,-0.059174538
83644,-0.064688146
83645,-0.064688146
83646,-0.064688146
83647,-0.068460286
83648,-0.07836318
83649,-0.07836318
83650,-0.07836318
83651,-0.07836318
83652,0.3433258
83653,0.82272786
83654,1.6160322
83655,1.9997189
83656,2.8688343
83657,3.1276138
83658,5.501305
83659,6.624141
83660,7.0786624
83661,7.070858
83662,7.8402624
83663,8.467806
83664,10.077871
83665,11.360207
83666,12.246393
83667,11.842105
83668,11.639651
83669,11.107654
83670,11.267899
83671,12.125592
83672,11.236264
83673,11.035178
83674,10.876647
83675,11.484215
83676,11.544377
83677,11.390676
83678,11.172736
83679,11.354348
83680,11.495
83681,10.765865
83682,11.6454115
83683,11.364483
83684,10.263014
83685,8.595092
83686,6.0799837
83687,4.5234337
83688,3.7046566
83689,2.4492722
83690,2.151585
83691,1.3410733
83692,-0.042536855
83693,-0.042536855
83694,-0.03938639
83695,-0.036711216
83696,-0.03229755
83697,-0.04182458
83698,-0.04182458
83699,-0.04995817
83700,-0.06231934
83701,-0.06609142
83702,-0.06609142
83703,-0.07599431
83704,-0.076669574
83705,-0.07663506
83706,-0.07495308
83707,-0.07495308
83708,-0.08662933
83709,-0.08662933
83710,-0.08662933
83711,-0.04713285
83712,-0.04802543
83713,-0.04805994
83714,-0.04805994
83715,-0.04772544
83716,0.12894735
83717,0.68655634
83718,1.0410854
83719,2.8136435
83720,5.5983877
83721,5.471268
83722,5.448977
83723,4.994609
83724,12.176237
83725,15.230612
83726,21.49639
83727,21.449467
83728,27.6161
83729,27.464523
83730,28.42348
83731,29.902966
83732,29.738094
83733,30.560585
83734,31.900597
83735,31.596773
83736,31.880503
83737,31.09449
83738,30.790436
83739,30.51988
83740,30.66018
83741,30.625526
83742,30.075298
83743,28.963608
83744,28.281477
83745,28.079905
83746,27.537498
83747,24.240936
83748,22.738337
83749,20.689241
83750,15.547031
83751,12.037581
83752,8.082294
83753,5.9660416
83754,3.3863454
83755,1.8835636
83756,0.5163734
83757,0.098369
83758,0.03596586
83759,-0.07470429
83760,-0.08673704
83761,-0.08673704
83762,-0.08673704
83763,-0.08673704
83764,0.57589555
83765,2.292422
83766,3.7642078
83767,4.675339
83768,6.9013667
83769,10.074772
83770,12.68179
83771,15.8454895
83772,20.45237
83773,22.810272
83774,25.932936
83775,24.208849
83776,30.615473
83777,31.61282
83778,32.047146
83779,31.996641
83780,31.812866
83781,31.989033
83782,32.015076
83783,31.57369
83784,31.571272
83785,30.974491
83786,30.71872
83787,30.870588
83788,30.868889
83789,29.75835
83790,28.178385
83791,26.25656
83792,25.14994
83793,26.552698
83794,25.993431
83795,21.85198
83796,18.56887
83797,16.946754
83798,13.533008
83799,9.083951
83800,6.7574806
83801,3.8927562
83802,3.1859567
83803,1.9339392
83804,0.53623474
83805,-0.03165269
83806,-0.015994847
83807,-0.020415843
83808,-0.020415843
83809,-0.020415843
83810,-0.020846605
83811,-0.06452304
83812,-0.06452304
83813,-0.06452304
83814,-0.06452304
83815,-0.06452304
83816,-0.06452304
83817,-0.06452304
83818,-0.06452304
83819,-0.06452304
83820,-0.06371111
83821,-0.03733641
83822,-0.03776717
83823,-0.018200457
83824,0.14301178
83825,-0.05263096
83826,-0.048917532
83827,-0.04848677
83828,-0.0565387
83829,-0.053388238
83830,-0.053388238
83831,-0.053388238
83832,0.49999514
83833,1.8913889
83834,2.9068043
83835,4.3988194
83836,7.587854
83837,9.72282
83838,10.699978
83839,10.850936
83840,12.6065035
83841,14.143039
83842,16.516844
83843,18.50533
83844,18.509531
83845,20.436136
83846,20.358835
83847,19.925053
83848,22.231323
83849,24.017464
83850,26.89002
83851,26.934008
83852,26.437664
83853,25.226757
83854,22.410406
83855,25.76476
83856,25.511446
83857,26.105711
83858,26.926834
83859,25.78573
83860,25.5751
83861,18.278503
83862,18.948166
83863,17.845356
83864,15.897213
83865,19.496136
83866,16.137444
83867,11.555187
83868,7.7221427
83869,4.5938344
83870,3.887397
83871,1.8775764
83872,0.5300804
83873,-0.057445228
83874,-0.057445228
83875,-0.061128795
83876,-0.06282544
83877,-0.0319224
83878,-0.0319224
83879,-0.0319224
83880,-0.06282544
83881,-0.06625432
83882,-0.063997746
83883,-0.07076883
83884,-0.07076883
83885,-0.07033807
83886,-0.07033807
83887,-0.07033807
83888,-0.07033807
83889,-0.07033807
83890,-0.07033807
83891,-0.07033807
83892,-0.07033807
83893,-0.07033807
83894,-0.07033807
83895,-0.07924497
83896,-0.07924497
83897,-0.07020944
83898,-0.07020944
83899,-0.07020944
83900,-0.07020944
83901,-0.07020944
83902,-0.07020944
83903,-0.07020944
83904,-0.07020944
83905,-0.07020944
83906,-0.07020944
83907,-0.07020944
83908,-0.07020944
83909,-0.07020944
83910,-0.07020944
83911,-0.07020944
83912,-0.07064021
83913,-0.07064021
83914,-0.07064021
83915,-0.07064021
83916,-0.07064021
83917,-0.07020944
83918,-0.07020944
83919,-0.07020944
83920,-0.07020944
83921,-0.07020944
83922,-0.07020944
83923,-0.0698722
83924,-0.0698722
83925,-0.0698722
83926,-0.0698722
83927,-0.0698722
83928,0.7445237
83929,1.5813675
83930,3.348365
83931,3.666049
83932,4.907563
83933,6.788184
83934,9.370713
83935,13.877337
83936,16.010445
83937,20.099537
83938,22.651857
83939,21.790222
83940,21.843334
83941,23.07564
83942,25.317938
83943,25.597034
83944,25.408733
83945,23.679014
83946,24.607965
83947,24.368849
83948,23.36631
83949,22.88176
83950,23.286385
83951,23.830523
83952,23.056618
83953,22.864828
83954,23.884825
83955,22.71839
83956,21.700264
83957,22.72094
83958,21.809511
83959,21.71848
83960,21.619957
83961,19.16588
83962,15.436514
83963,13.154977
83964,8.398382
83965,4.9906573
83966,3.5690994
83967,1.9071584
83968,0.5749715
83969,-0.020586252
83970,-0.020586252
83971,-0.020586252
83972,-0.020586252
83973,-0.018430829
83974,-0.018430829
83975,-0.035978556
83976,-0.035542786
83977,-0.035542786
83978,-0.032212973
83979,-0.00641793
83980,-0.05810368
83981,-0.06867921
83982,-0.06777477
83983,-0.06777477
83984,-0.06777477
83985,-0.06777477
83986,-0.06777477
83987,-0.06777477
83988,-0.06777477
83989,-0.06777477
83990,-0.06777477
83991,-0.06777477
83992,-0.06777477
83993,-0.06777477
83994,-0.06777477
83995,-0.06777477
83996,-0.06777477
83997,-0.06777477
83998,-0.06777477
83999,0.4900613
84000,1.2162676
84001,1.7391038
84002,3.9667842
84003,4.949874
84004,7.805648
84005,10.270352
84006,13.063647
84007,17.225616
84008,21.397814
84009,24.596985
84010,27.061045
84011,26.884256
84012,28.579384
84013,27.48966
84014,27.801868
84015,27.718615
84016,28.15807
84017,25.117107
84018,24.133186
84019,24.404678
84020,23.339731
84021,23.507292
84022,23.068449
84023,25.344759
84024,24.719303
84025,23.481249
84026,23.163424
84027,25.453436
84028,23.321493
84029,24.9864
84030,20.602936
84031,19.970358
84032,17.849659
84033,13.883918
84034,10.424831
84035,8.542035
84036,4.081686
84037,3.2362463
84038,2.1916027
84039,1.0678406
84040,-0.20862949
84041,-0.11096233
84042,0.07059914
84043,0.058172286
84044,-0.01962024
84045,-0.015960336
84046,-0.030578375
84047,-0.07561606
84048,-0.065490246
84049,-0.025892258
84050,-0.06415635
84051,-0.060167015
84052,-0.059788764
84053,-0.059788764
84054,-0.060898602
84055,-0.06576139
84056,-0.06576139
84057,-0.06584233
84058,-0.0668515
84059,0.020795584
84060,0.020795584
84061,0.01175046
84062,0.006932467
84063,-0.06260365
84064,-0.06260365
84065,-0.06260365
84066,-0.06570619
84067,-0.071915746
84068,-0.06570619
84069,-0.06260365
84070,-0.06260365
84071,-0.06260365
84072,-0.06260365
84073,-0.06260365
84074,-0.06260365
84075,-0.06260365
84076,-0.064404726
84077,-0.065781415
84078,-0.065781415
84079,-0.03225416
84080,-0.029103696
84081,0.39994523
84082,0.71162224
84083,1.0058086
84084,1.9777509
84085,4.132863
84086,4.9553523
84087,7.020749
84088,7.130592
84089,6.3345356
84090,7.1511855
84091,7.706633
84092,8.9772215
84093,8.994142
84094,11.876948
84095,17.686022
84096,17.846716
84097,18.198675
84098,20.744583
84099,20.02798
84100,18.811953
84101,19.867481
84102,19.122461
84103,18.748953
84104,16.472954
84105,17.340816
84106,17.897501
84107,18.211334
84108,16.224392
84109,16.226978
84110,15.45774
84111,14.185953
84112,11.391064
84113,9.38824
84114,8.869284
84115,6.6403203
84116,5.4141173
84117,3.774201
84118,3.8218765
84119,2.6731353
84120,1.485914
84121,0.6744637
84122,0.033171743
84123,0.033171743
84124,0.023433805
84125,0.047971904
84126,0.043720275
84127,0.043720275
84128,-0.04074067
84129,0.023432046
84130,0.057516545
84131,0.063788354
84132,0.07114053
84133,0.07114053
84134,0.09732428
84135,0.09732428
84136,0.07208556
84137,0.07208556
84138,0.07208556
84139,0.07168013
84140,0.06731376
84141,0.027668655
84142,0.027668655
84143,0.016305774
84144,0.013780028
84145,0.010122001
84146,-0.046696305
84147,-0.07872951
84148,-0.100251436
84149,-0.10054004
84150,-0.10054004
84151,-0.10054004
84152,-0.10054004
84153,-0.10054004
84154,-0.10054004
84155,-0.10054004
84156,-0.10054004
84157,-0.019236863
84158,-0.017873466
84159,-0.05903989
84160,0.18901774
84161,0.18918645
84162,0.96241367
84163,1.1809537
84164,1.3513815
84165,2.888145
84166,4.544751
84167,6.042116
84168,6.1668983
84169,6.3694506
84170,6.0287786
84171,6.877333
84172,7.0124087
84173,14.933031
84174,10.572235
84175,16.647236
84176,15.703107
84177,16.186298
84178,19.017225
84179,22.839321
84180,24.789484
84181,26.146126
84182,24.940521
84183,25.149689
84184,25.479456
84185,27.446306
84186,22.912079
84187,23.994892
84188,23.125742
84189,23.055664
84190,21.821438
84191,19.53183
84192,19.149227
84193,18.401453
84194,15.067674
84195,11.064358
84196,8.703848
84197,7.7446475
84198,4.125676
84199,2.965391
84200,2.7361817
84201,1.6469499
84202,1.1517291
84203,-0.00083732605
84204,0.021137595
84205,0.021137595
84206,0.021137595
84207,0.021137595
84208,0.013785332
84209,-0.08371633
84210,-0.08406681
84211,-0.08401632
84212,-0.08312374
84213,-0.08263165
84214,-0.08263165
84215,-0.08263165
84216,-0.08263165
84217,-0.08263165
84218,-0.08263165
84219,-0.08263165
84220,-0.08263165
84221,-0.07532805
84222,-0.06418514
84223,0.020690799
84224,-0.06106901
84225,-0.07146698
84226,-0.07685602
84227,-0.07685602
84228,-0.07685602
84229,-0.07800424
84230,-0.07685602
84231,-0.07685602
84232,-0.07685602
84233,-0.078484535
84234,-0.078484535
84235,-0.0886727
84236,-0.10176897
84237,-0.1232909
84238,-0.1232909
84239,-0.1232909
84240,-0.1232909
84241,-0.1232909
84242,-0.12412834
84243,0.24139914
84244,1.447926
84245,1.2816536
84246,2.3542864
84247,3.7069051
84248,6.915675
84249,11.965729
84250,15.951212
84251,19.198599
84252,23.476923
84253,27.085243
84254,29.545776
84255,29.992002
84256,31.91665
84257,33.36468
84258,32.865196
84259,33.248417
84260,31.571535
84261,29.784771
84262,29.278563
84263,29.598831
84264,28.459766
84265,28.360563
84266,28.693743
84267,28.357187
84268,28.096281
84269,27.947788
84270,27.937792
84271,28.405092
84272,28.819084
84273,28.213276
84274,23.366737
84275,23.71671
84276,19.932951
84277,16.489506
84278,10.415244
84279,7.225339
84280,7.1467233
84281,4.1832385
84282,3.1189363
84283,2.8078914
84284,-0.032096922
84285,-0.08160621
84286,-0.08137232
84287,-0.08511418
84288,-0.01752013
84289,-0.01752013
84290,-0.022999763
84291,-0.0918923
84292,0.01834473
84293,-0.051875234
84294,-0.04987693
84295,-0.061959684
84296,-0.0719561
84297,-0.09193039
84298,-0.09157938
84299,-0.09009129
84300,-0.079903126
84301,-0.08025414
84302,-0.0490157
84303,-0.017043233
84304,0.1708287
84305,0.22906527
84306,-0.0342111
84307,-0.055057585
84308,-0.055057585
84309,-0.06009543
84310,-0.05686891
84311,-0.05686891
84312,-0.05686891
84313,-0.056397557
84314,-0.057381153
84315,-0.050640106
84316,-0.07139903
84317,0.20785168
84318,-0.02129805
84319,-0.04202795
84320,-0.041597188
84321,-0.06921959
84322,-0.07940775
84323,-0.07932681
84324,-0.08089584
84325,0.6174733
84326,1.3279366
84327,1.8485695
84328,4.3119364
84329,6.5387306
84330,7.230115
84331,12.664889
84332,16.07995
84333,18.604347
84334,21.901503
84335,24.108149
84336,28.021214
84337,27.97315
84338,30.299309
84339,31.90269
84340,30.837116
84341,27.474712
84342,23.182425
84343,20.287338
84344,19.476448
84345,19.304352
84346,18.664242
84347,18.97678
84348,18.946678
84349,18.539469
84350,18.80462
84351,18.575272
84352,20.142273
84353,19.9553
84354,20.455969
84355,21.372293
84356,24.092363
84357,20.100998
84358,16.86744
84359,13.023246
84360,10.87953
84361,8.057541
84362,5.5196486
84363,4.8067765
84364,3.0564976
84365,1.3879057
84366,-0.011841297
84367,-0.15321028
84368,-0.15233088
84369,-0.014139712
84370,-0.014139712
84371,-0.014139712
84372,0.26169857
84373,-0.014139712
84374,-0.014139712
84375,-0.012991488
84376,-0.010793865
84377,-0.008108735
84378,-0.009888709
84379,-0.023795068
84380,-0.021043837
84381,-0.021043837
84382,-0.0214746
84383,-0.0214746
84384,-0.009213924
84385,-0.009213924
84386,0.18665662
84387,0.40661386
84388,0.4074019
84389,0.46149507
84390,0.28888136
84391,0.47186807
84392,0.1548878
84393,0.11875361
84394,0.04435858
84395,0.028678268
84396,-0.036572516
84397,-0.04014826
84398,-0.049211383
84399,-0.049211383
84400,-0.008376062
84401,-0.028350353
84402,-0.028350353
84403,-0.028350353
84404,-0.028350353
84405,-0.028350353
84406,-0.028350353
84407,-0.028654933
84408,-0.029803157
84409,-0.029803157
84410,-0.02967447
84411,-0.014600515
84412,-0.014600515
84413,-0.014600515
84414,-0.014600515
84415,-0.0721733
84416,-0.0721733
84417,0.76249564
84418,1.4384278
84419,2.3867965
84420,4.8966026
84421,6.662377
84422,9.648547
84423,12.41583
84424,15.784137
84425,20.12225
84426,24.775095
84427,25.557413
84428,29.36338
84429,30.346928
84430,29.82866
84431,26.91729
84432,25.017326
84433,23.849827
84434,24.19868
84435,26.35382
84436,26.84972
84437,26.777824
84438,26.393835
84439,26.40193
84440,23.93155
84441,23.34507
84442,23.84255
84443,21.131868
84444,23.63033
84445,21.240313
84446,22.700672
84447,21.448603
84448,25.357635
84449,16.943243
84450,12.759337
84451,9.540925
84452,8.684389
84453,10.110645
84454,8.917809
84455,5.078006
84456,3.1989708
84457,1.8069245
84458,-0.046275735
84459,-0.046275735
84460,-0.04225588
84461,-0.039464056
84462,-0.02640462
84463,-0.023725927
84464,-0.0031216145
84465,0.15392911
84466,0.44811547
84467,0.19020107
84468,0.2627626
84469,-0.031475544
84470,-0.037132442
84471,-0.043472767
84472,-0.05346918
84473,-0.07195538
84474,-0.07195538
84475,-0.07195538
84476,-0.07195538
84477,-0.07344347
84478,-0.07344347
84479,-0.030093312
84480,-0.041769564
84481,-0.041769564
84482,-0.041769564
84483,-0.05176598
84484,-0.0009342432
84485,-0.0009342432
84486,-0.015428245
84487,0.046456873
84488,0.046456873
84489,-0.07772839
84490,-0.07772839
84491,-0.07772839
84492,-0.07772839
84493,-0.065945566
84494,-0.064594865
84495,-0.06635672
84496,-0.06750494
84497,-0.06750494
84498,-0.06750494
84499,-0.06750494
84500,-0.067424
84501,-0.06785977
84502,-0.0827831
84503,-0.068374634
84504,-0.068285346
84505,-0.06652349
84506,-0.03892207
84507,-0.07910836
84508,-0.07910836
84509,-0.07910836
84510,-0.07910836
84511,-0.07910836
84512,0.74592716
84513,1.1719631
84514,1.5901252
84515,2.2268772
84516,4.5090466
84517,6.1228747
84518,9.41533
84519,12.849218
84520,15.723035
84521,21.812654
84522,23.38436
84523,21.49943
84524,22.452961
84525,20.829695
84526,20.0471
84527,18.365252
84528,19.337185
84529,20.064568
84530,17.457777
84531,17.915266
84532,17.910063
84533,17.530426
84534,18.093758
84535,18.247328
84536,18.28606
84537,19.991169
84538,19.889393
84539,19.825615
84540,21.549105
84541,22.508488
84542,22.764385
84543,23.709274
84544,20.337925
84545,18.80552
84546,12.525953
84547,10.403409
84548,8.6630125
84549,7.049692
84550,4.2150364
84551,3.0814278
84552,1.7691432
84553,0.3189326
84554,0.32384074
84555,0.2791877
84556,-0.002436757
84557,-0.0013338923
84558,-0.021315038
84559,5.75511
84560,5.356337
84561,6.9169154
84562,8.357426
84563,11.214227
84564,13.778428
84565,16.168072
84566,23.206768
84567,27.834188
84568,27.737501
84569,29.13716
84570,29.386734
84571,29.818184
84572,29.998323
84573,28.14463
84574,26.954199
84575,26.793592
84576,26.621
84577,26.316656
84578,26.433027
84579,26.85549
84580,26.756891
84581,26.367596
84582,25.350573
84583,25.78394
84584,25.695667
84585,24.721481
84586,22.8587
84587,19.297773
84588,20.918653
84589,19.410852
84590,14.401905
84591,11.125687
84592,6.8946185
84593,4.3879824
84594,2.545724
84595,1.3223195
84596,-0.045217514
84597,-0.05034256
84598,-0.048600435
84599,-0.05591494
84600,-0.05591494
